StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_liable_AV_1,vB_mnfctr_liable_AV_1,vA_cntrfctl_AV_1,vB_cntrfctl_AV_1,avoid_AV_1,comp_1_AV,comp_2_AV,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_liable_1,vB_driver_liable_1,vB_mnfctr_liable_1,vA_cntrfctl_1,vB_cntrfctl_1,avoid_1,comp_1_HDV,comp_2_HDV,ai_familiarity_1,insurance_fmlrty_1,mot_insurance_fmlrty_1,prod_liab_fmlrty_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,superhuman_1,order,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO
2023-06-01 23:31:01,2023-06-01 23:40:27,0,23.118.32.33,100,565,1,2023-06-01 23:40:27,R_3fk2izE8GuqLmAi,,,,,30.8319,-88.0944,anonymous,EN,1,2,2,0,0,56.334,0,0,0,11.756,0,100,0,100,16,4,1,1,0,0,29.772,0,0,0,12.039,0,100,0,0,100,4,3,2,1,82,87,91,88,1,,42,3,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-01 23:54:28,2023-06-02 00:00:01,0,73.49.43.200,100,332,1,2023-06-02 00:00:02,R_3nele2FsdeopeGb,,,,,25.7689,-80.1946,anonymous,EN,1,2,2,21.261,23.276,26.529,3,10.241,10.241,11.39,1,100,0,100,0,0,1,1,11.71,11.71,14.043,1,2.845,10.572,11.296,3,100,0,0,100,0,0,2,1,0,70,50,50,2,,37,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 00:02:37,2023-06-02 00:21:29,0,108.56.1.202,100,1131,1,2023-06-02 00:21:29,R_XB54FxmnhaX341r,,,,,38.894,-77.0365,anonymous,EN,1,2,2,24.661,24.661,60.6,1,0,0,21.419,0,93,0,100,61,7,1,1,11.658,11.658,43.983,1,0,0,43.849,0,100,0,0,100,61,10,2,1,5,13,10,10,1,,54,3,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 00:33:16,2023-06-02 00:38:41,0,185.45.92.86,100,325,1,2023-06-02 00:38:42,R_1roeKOHbdZTTAlN,,,,,35.2916,-80.8201,anonymous,EN,1,2,2,0,0,13.047,0,0,0,33.356,0,100,0,100,0,0,1,1,0,0,16.505,0,0,0,13.376,0,100,0,25,100,0,0,2,1,55,70,75,40,1,,38,3,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 00:44:14,2023-06-02 00:50:04,0,50.113.12.192,100,350,1,2023-06-02 00:50:05,R_0ihAJeCBeIpyCop,,,,,21.293,-157.8268,anonymous,EN,1,2,2,0,0,26.63,0,0,0,11.467,0,100,10,100,8,20,1,1,0,0,16.85,0,0,0,11.626,0,100,0,10,100,20,10,2,1,5,26,26,0,2,,29,5,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 00:39:38,2023-06-02 00:53:47,0,73.117.115.20,100,849,1,2023-06-02 00:53:48,R_DPpkMLIyqtpje1P,,,,,40.6774,-80.6006,anonymous,EN,1,2,2,23.562,65.783,67.69,5,43.406,43.406,45.1,1,100,3,100,21,30,1,1,4.255,30.462,32.061,3,13.162,13.162,15.598,1,100,7,0,100,15,11,2,1,53,16,31,45,2,,60,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 00:47:14,2023-06-02 00:54:20,0,121.91.230.17,100,426,1,2023-06-02 00:54:21,R_3IRWidPYoIyQxoW,,,,,39.0064,-77.4199,anonymous,EN,1,2,2,0,0,15.523,0,0,0,12.131,0,40,72,82,71,72,1,1,0,0,34.894,0,0,0,12.389,0,93,78,21,72,58,58,2,1,43,60,61,67,2,,25,4,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 00:57:22,2023-06-02 01:00:11,0,73.151.125.150,100,169,1,2023-06-02 01:00:12,R_2cpfwpVMsebLt5G,,,,,37.0617,-120.8632,anonymous,EN,1,2,2,0,0,14.692,0,0,0,11.09,0,100,0,100,0,0,1,1,11.025,11.025,11.354,1,0,0,11.063,0,100,0,0,100,0,0,2,1,59,62,61,61,2,,29,3,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 00:56:35,2023-06-02 01:02:40,0,107.11.179.151,100,364,1,2023-06-02 01:02:40,R_12RxUMVGRLdhuJt,,,,,40.2738,-81.8662,anonymous,EN,1,2,2,0,0,17.195,0,0,0,17.108,0,100,0,100,0,50,1,1,0,0,20.639,0,0,0,11.917,0,100,0,0,100,0,0,2,1,60,40,40,50,1,,48,4,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 01:12:44,2023-06-02 01:17:52,0,74.193.67.13,100,308,1,2023-06-02 01:17:53,R_9oAlCSRIKIAbMMV,,,,,33.5982,-101.8758,anonymous,EN,1,2,2,0,0,12.553,0,0,0,11.331,0,100,0,100,0,0,1,1,0,0,20.908,0,0,0,16.385,0,50,0,0,100,0,0,2,1,10,10,10,10,2,,30,5,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 01:13:00,2023-06-02 01:18:13,0,24.42.179.214,100,312,1,2023-06-02 01:18:13,R_25Xvgtmp7Uta2FX,,,,,32.3546,-86.2629,anonymous,EN,1,2,2,5.626,5.626,21.278,1,1.841,1.841,11.808,1,100,0,100,0,7,1,1,14.481,14.481,15.4,1,0,0,17.028,0,100,0,0,100,5,0,2,1,28,75,75,59,2,,37,3,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 01:14:38,2023-06-02 01:24:39,0,99.104.146.155,100,600,1,2023-06-02 01:24:40,R_3075jcxVUEDgdOV,,,,,32.5798,-117.1153,anonymous,EN,1,2,2,0,0,20.825,0,0,0,14.796,0,100,25,99,25,25,1,1,0,0,11.902,0,0,0,11.435,0,99,25,30,100,30,30,2,1,25,40,30,10,2,,24,1,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 01:27:44,2023-06-02 01:35:33,0,174.247.184.107,100,469,1,2023-06-02 01:35:34,R_2aluDBWkBgHK2NM,,,,,45.5472,-122.6417,anonymous,EN,1,2,2,15.234,38.365,39.207,2,14.707,14.707,15.944,1,100,10,100,0,0,1,1,5.619,20.099,20.54,3,13.606,13.606,14.148,1,100,0,10,100,0,3,2,1,8,21,20,2,2,,36,1,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 01:39:40,2023-06-02 01:46:17,0,71.239.4.80,100,396,1,2023-06-02 01:46:18,R_AillTZ6s5Mvl8IN,,,,,41.5271,-87.2533,anonymous,EN,1,2,2,0,0,20.352,0,0,0,12.139,0,100,0,100,70,60,1,1,0,0,11.338,0,0,0,11.263,0,100,0,0,100,0,10,2,1,60,80,80,90,1,,25,3,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 01:59:16,2023-06-02 02:05:44,0,75.232.32.49,100,388,1,2023-06-02 02:05:44,R_3n3jgRluFGmr6Jo,,,,,41.8183,-87.6095,anonymous,EN,1,2,2,0,0,11.11,0,0,0,11.056,0,100,7,100,8,4,1,1,0,0,24.488,0,0,0,14.244,0,100,0,0,100,10,10,2,1,26,60,60,60,1,,60,3,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 02:01:21,2023-06-02 02:06:34,0,68.63.30.46,100,313,1,2023-06-02 02:06:34,R_cYdPcOO2scKv6kF,,,,,30.6896,-88.0528,anonymous,EN,1,2,2,20.497,26.133,27.19,4,1.705,15.969,15.994,4,100,20,100,10,0,1,1,4.188,13.577,14.66,6,3.303,10.129,11.048,5,100,0,0,100,5,0,2,1,30,60,62,75,2,,25,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 02:03:35,2023-06-02 02:09:15,0,73.70.50.13,100,340,1,2023-06-02 02:09:16,R_1QKN6aTMwokrhsG,,,,,37.78,-122.465,anonymous,EN,1,2,2,6.495,6.495,26.75,1,0,0,11.983,0,100,50,100,75,20,1,1,19.906,19.906,21.946,1,0,0,11.383,0,100,10,20,100,76,19,2,1,20,66,66,66,2,,72,4,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 02:30:54,2023-06-02 02:31:34,0,4.17.228.14,100,40,1,2023-06-02 02:31:34,R_2wH57Bb84UUv4cL,,,,,36.1685,-115.1164,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2023-06-02 02:31:42,2023-06-02 02:38:22,0,4.17.228.14,100,400,1,2023-06-02 02:38:22,R_2zYckKzQUk4BeX0,,,,,36.1685,-115.1164,anonymous,EN,1,2,2,13.376,13.376,16.403,1,2.041,2.041,13.845,1,100,5,100,5,5,1,1,26.21,27.321,28.384,2,15.395,15.395,16.131,1,100,0,5,100,5,5,2,2,50,50,50,40,1,,48,5,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 02:40:48,2023-06-02 02:49:26,0,47.225.151.230,100,518,1,2023-06-02 02:49:27,R_2qjGIc66Z6IW84D,,,,,42.4544,-85.5994,anonymous,EN,1,2,2,0,0,15.53,0,0,0,11.685,0,39,50,100,0,42,1,1,0,0,32.675,0,0,0,11.261,0,100,42,41,82,86,52,2,1,3,0,0,0,2,,61,4,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 02:43:21,2023-06-02 02:52:53,0,24.183.195.241,100,572,1,2023-06-02 02:52:54,R_2PuQaTKduBUWGPF,,,,,36.524,-82.5163,anonymous,EN,1,2,2,0,0,32.508,0,0,0,15.526,0,100,0,100,12,19,1,1,0,0,26.571,0,0,0,12.287,0,100,0,0,100,12,11,2,1,29,55,70,48,1,,39,3,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 02:59:10,2023-06-02 03:00:20,0,24.205.12.231,100,70,1,2023-06-02 03:00:20,R_2fKjKLk37czESX6,,,,,34.137,-118.2376,anonymous,EN,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2023-06-02 03:01:09,2023-06-02 03:06:09,0,68.98.104.140,100,299,1,2023-06-02 03:06:10,R_3rYtoejvTEYLJN0,,,,,33.6096,-112.3253,anonymous,EN,1,2,2,0,0,13.77,0,0,0,10.786,0,100,100,100,100,100,1,1,0,0,12.45,0,0,0,11.007,0,100,0,0,100,16,100,2,1,52,31,41,71,1,,33,3,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 03:14:40,2023-06-02 03:18:42,0,71.230.191.78,100,242,1,2023-06-02 03:18:43,R_1jD4u1HEEmUwdlg,,,,,40.4441,-75.345,anonymous,EN,1,2,2,13.711,14.573,15.278,2,0,0,11.041,0,98,29,100,12,3,1,1,0,0,11.718,0,0,0,11.336,0,99,13,10,100,15,16,2,1,63,77,86,85,1,,29,1,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 03:10:57,2023-06-02 03:24:26,0,172.58.12.170,100,809,1,2023-06-02 03:24:27,R_3PUdzc6cwhOMuqx,,,,,39.7593,-104.9651,anonymous,EN,1,2,2,0,0,12.175,0,11.589,11.708,15.269,2,100,100,100,100,72,1,1,0,0,18.554,0,0,0,12.285,0,100,0,0,100,0,2,2,1,10,0,0,0,2,,42,4,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 03:23:39,2023-06-02 03:30:31,0,67.253.201.215,100,412,1,2023-06-02 03:30:32,R_2WYjE4Sa1C7wWq7,,,,,43.2138,-77.4575,anonymous,EN,1,2,2,0,0,22.031,0,0,0,15.589,0,100,0,100,10,25,1,1,0,0,19.966,0,0,0,11.707,0,100,0,0,100,5,0,2,1,40,70,50,45,2,,61,4,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 03:29:44,2023-06-02 03:33:47,0,96.232.250.213,100,243,1,2023-06-02 03:33:48,R_AzXjarhDl0O70fT,,,,,40.8731,-73.8726,anonymous,EN,1,2,2,15.795,15.795,16.902,1,0,0,12.848,0,100,0,100,70,9,1,1,0,0,11.977,0,9.918,9.918,11.795,1,100,1,0,100,4,3,2,1,18,89,58,80,1,,34,1,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 03:32:53,2023-06-02 03:38:48,0,108.147.102.51,100,354,1,2023-06-02 03:38:49,R_3FUtStcz8DeMqKH,,,,,37.751,-97.822,anonymous,EN,1,2,2,0,0,20.51,0,0,0,14.144,0,100,0,100,0,50,1,1,0,0,24.901,0,0,0,14.067,0,100,0,10,100,0,0,2,1,0,36,22,63,2,,44,3,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 04:08:22,2023-06-02 04:13:16,0,96.230.249.120,100,294,1,2023-06-02 04:13:17,R_1KuMPKblR90Hi5r,,,,,42.4178,-71.1134,anonymous,EN,1,2,2,2.876,14.994,15.888,4,2.462,4.107,13.002,2,90,10,99,10,10,1,1,3.611,6.469,13.965,2,1.713,10.762,11.326,3,100,6,2,98,0,1,2,1,0,89,11,46,2,,31,4,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 04:23:05,2023-06-02 04:32:21,0,216.180.132.98,100,556,1,2023-06-02 04:32:22,R_2azNEFTpTSZQjVv,,,,,32.7797,-96.8022,anonymous,EN,1,2,2,0,0,17.415,0,0,0,12.182,0,100,0,100,0,0,1,1,0,0,27.329,0,0,0,14.996,0,100,0,0,100,0,0,2,1,20,10,10,15,1,,23,3,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 04:29:53,2023-06-02 04:33:29,0,173.62.247.249,100,216,1,2023-06-02 04:33:30,R_u9QGt7El53FbS8x,,,,,39.9526,-75.2937,anonymous,EN,1,2,2,0,0,15.522,0,0,0,11.587,0,97,2,98,3,1,1,1,0,0,16.58,0,0,0,11.433,0,100,0,2,98,12,0,2,1,24,50,50,50,1,,31,3,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 04:38:17,2023-06-02 04:42:25,0,192.251.13.62,100,247,1,2023-06-02 04:42:25,R_30cncMVBatR69QV,,,,,40.1435,-75.3779,anonymous,EN,1,2,2,0,0,11.419,0,0,0,11.221,0,99,1,100,95,75,1,1,0,0,16.452,0,0,0,11.497,0,99,1,2,100,95,20,2,1,10,26,27,7,1,,53,5,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 04:38:06,2023-06-02 04:46:34,0,64.183.189.43,100,507,1,2023-06-02 04:46:34,R_3jdjJ15D0ku7Idw,,,,,32.8008,-96.7884,anonymous,EN,1,2,2,4.062,4.062,18.036,1,0,0,37.628,0,99,8,99,10,10,1,1,34.697,50.926,51.818,2,0,0,15.634,0,99,1,1,99,3,3,2,1,25,70,70,40,2,,51,2,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 04:54:16,2023-06-02 04:54:53,0,73.72.83.175,100,37,1,2023-06-02 04:54:54,R_T5S9zQ0uCL4PAvD,,,,,39.8304,-89.6498,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
2023-06-02 04:56:34,2023-06-02 05:03:31,0,72.188.68.70,100,416,1,2023-06-02 05:03:32,R_1pndPMRz9I6oEKZ,,,,,28.5531,-81.7597,anonymous,EN,1,2,2,0,0,25.473,0,0,0,13.537,0,100,19,100,81,82,1,1,0,0,16.414,0,0,0,13.286,0,96,5,5,100,10,19,2,1,4,29,20,8,2,,41,4,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 05:01:11,2023-06-02 05:04:35,0,104.173.67.220,100,203,1,2023-06-02 05:04:37,R_1optOYzGfUd8rkY,,,,,34.578,-118.1149,anonymous,EN,1,2,2,0,0,22.167,0,11.07,11.07,11.69,1,100,8,100,0,0,1,1,0,0,11.165,0,0,0,11.167,0,100,0,0,100,0,0,2,1,0,50,50,30,2,,31,3,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 05:00:16,2023-06-02 05:05:29,0,97.95.196.151,100,313,1,2023-06-02 05:05:30,R_2V2yixB9FHmv5jg,,,,,34.8308,-82.3507,anonymous,EN,1,2,2,0,0,26.064,0,0,0,35.647,0,99,1,100,2,1,1,1,0,0,11.846,0,12.814,12.814,14.46,1,99,1,1,99,1,2,2,1,30,40,60,60,1,,39,2,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 05:18:42,2023-06-02 05:19:06,0,64.132.98.162,100,24,1,2023-06-02 05:19:07,R_22n4iHFj899I3Ft,,,,,35.8536,-78.6262,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2023-06-02 05:14:01,2023-06-02 05:20:31,0,72.83.190.54,100,390,1,2023-06-02 05:20:32,R_2ruAti1t0CAHERK,,,,,38.7592,-76.9858,anonymous,EN,1,2,2,0,0,11.017,0,0,0,19.737,0,100,0,100,10,5,1,1,0,0,19.832,0,0,0,25.87,0,100,0,5,100,0,10,2,1,54,50,50,50,1,,40,4,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 05:13:39,2023-06-02 05:21:21,0,24.88.39.45,100,461,1,2023-06-02 05:21:22,R_1hMPeAh5R7DJycd,,,,,35.0837,-80.6646,anonymous,EN,1,2,2,0,0,17.512,0,0,0,11.254,0,100,0,100,0,0,1,1,0,0,12.5,0,0,0,11.175,0,100,0,0,100,0,0,2,1,20,70,70,70,2,,46,4,,,1,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 05:16:27,2023-06-02 05:21:57,0,98.236.139.119,100,330,1,2023-06-02 05:21:58,R_1MGegNZgOgNDgNb,,,,,39.652,-79.9444,anonymous,EN,1,2,2,1.972,16.114,17.104,3,3.396,3.396,11.154,1,100,30,100,17,0,1,1,14.511,17.849,18.632,2,0,0,11.221,0,100,0,0,100,4,0,2,1,0,80,80,5,2,,27,5,,,0,Q116|vB_mnfctr_liable_AV|vA_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 05:35:13,2023-06-02 05:41:08,0,172.59.136.185,100,354,1,2023-06-02 05:41:08,R_1KiKtjM1duaOwjO,,,,,40.4409,-79.9857,anonymous,EN,1,2,2,2.805,2.805,26.507,1,0,0,22.999,0,100,0,100,0,0,1,1,22.888,22.888,23.783,1,0,0,11.981,0,100,0,0,100,0,0,2,1,0,100,100,100,1,,39,5,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
2023-06-02 05:39:34,2023-06-02 05:48:05,0,209.33.103.13,100,511,1,2023-06-02 05:48:05,R_3rPs8xP1K1pZNIT,,,,,30.1388,-97.2921,anonymous,EN,1,2,2,0,0,30.515,0,0,0,12.822,0,100,0,90,10,2,1,1,0,0,13.531,0,0,0,14.824,0,100,0,0,100,20,0,2,1,67,60,57,64,1,,56,4,,,1,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable,Q71|vB_cntrfctl|vA_cntrfctl|avoid
2023-06-02 05:51:13,2023-06-02 05:59:14,0,172.59.48.131,100,480,1,2023-06-02 05:59:14,R_1dgK3wuHSpQ9IN7,,,,,36.7851,-119.825,anonymous,EN,1,2,2,2.642,8.764,26.869,3,2.774,2.774,21.348,1,100,0,20,81,55,1,1,7.757,25.987,27.004,4,1.448,25.983,26.698,5,100,0,0,52,90,51,2,1,25,50,61,0,1,,35,3,,,0,Q116|vA_liable_AV|vB_mnfctr_liable_AV,Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable,Q71|vA_cntrfctl|vB_cntrfctl|avoid
