StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,countf,countf_cat,countf_flag,vA_liable_AV_1,vB_mnfctr_liable_AV_1,avoid_AV_1,comp1,comp_accident,ai_familiarity_1,liab_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,questions_intro_DO,countf_DO,questions_1_DO,questions_2_DO
2023-06-03 12:40:04,2023-06-03 12:54:05,0,76.37.59.142,100,841,1,2023-06-03 12:54:06,R_z6A8BlZEz8jIBqh,,,,,43.1115,-76.1834,anonymous,EN,1,2,2,4.861,36.374,62.443,4,0,0,14.508,0,"if the human occupant of vehicle B had been driving a regular vehicle instead, then the accident would happened",2,,21,53,72,2,1,65,50,1,,41,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 12:54:59,2023-06-03 12:58:58,0,209.42.129.159,100,238,1,2023-06-03 12:58:58,R_3EfJyAhRRFCMmEm,,,,,38.1081,-76.7823,anonymous,EN,1,2,2,0,0,16.214,0,11.414,11.414,11.869,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then their may have been a possiblity that the self driving car driver would have paused longer allowing to be able to see how fast they other car was going and possibly wait however i feel that even if a person was driving the accident would have happening still. ",2,,100,0,10,1,1,62,85,2,,,5,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 13:15:43,2023-06-03 13:19:56,0,198.74.243.70,100,253,1,2023-06-03 13:19:57,R_R3RBRYxeMg8l8Dn,,,,,28.9274,-81.9819,anonymous,EN,1,2,2,0,0,44.435,0,0,0,12.823,0,He might have been able to stop the car before getting hit by the other car.,1,,95,85,75,1,1,10,81,2,,58,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 13:21:48,2023-06-03 13:29:06,0,67.46.64.39,100,437,1,2023-06-03 13:29:07,R_10MzNBjY3mCkRJR,,,,,37.751,-97.822,anonymous,EN,1,2,2,15.638,15.638,33.8,1,5.766,5.766,22.117,1,they would have seen that the other driver did not intend to stop and they could've braked to avoid the collision.,1,,100,10,71,1,1,71,80,2,,45,2,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 13:31:26,2023-06-03 13:36:16,0,72.181.151.92,100,289,1,2023-06-03 13:36:17,R_xoAJE5iRuU9qwOB,,,,,32.8008,-96.7884,anonymous,EN,1,2,2,0,0,22.535,0,0,0,10.882,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they may have seen other vehicle's approach speed and evaded the situation.",1,,100,0,18,1,1,0,72,1,,32,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 13:33:01,2023-06-03 13:37:26,0,69.143.179.4,100,265,1,2023-06-03 13:37:27,R_1F2KfJW2ZmIyzL5,,,,,39.3305,-76.4959,anonymous,EN,1,2,2,4.174,29.573,31.022,11,1.219,17.221,17.771,11,I’m not sure if anything would have been different ,2,,100,0,0,1,1,51,6,1,,34,1,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 13:42:52,2023-06-03 13:47:00,0,73.90.52.34,100,248,1,2023-06-03 13:47:01,R_2COZonseAk0Gbns,,,,,37.2972,-120.4639,anonymous,EN,1,2,2,0,0,23.084,0,0,0,22.211,0,"If the human occupant of vehicle B had been driving a regular vehicle instead, then the driver would wait for vehicle A to stop before deciding to drive.",1,,87,19,10,1,1,80,82,2,,30,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 13:46:21,2023-06-03 13:50:49,0,208.58.101.200,100,267,1,2023-06-03 13:50:50,R_3n1bouKIZSXahzO,,,,,39.8771,-75.3235,anonymous,EN,1,2,2,0,0,34.7,0,0,0,10.978,0,they could have stopped at the stop sign and prevented the accident. Or they could have attempted to swerve to miss the other vehicle. ,1,,100,30,61,1,1,20,19,1,,33,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 13:46:32,2023-06-03 13:52:14,0,148.59.170.22,100,341,1,2023-06-03 13:52:14,R_129KMLtNSjxddWm,,,,,37.751,-97.822,anonymous,EN,1,2,2,3.458,3.458,32.601,1,0,0,21.735,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then there would have been yet another person injured.",2,1,100,3,0,1,1,21,59,1,,29,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 14:03:02,2023-06-03 14:07:15,0,71.58.73.98,100,252,1,2023-06-03 14:07:16,R_yvS2vl0FN9vSbPr,,,,,40.7957,-77.8618,anonymous,EN,1,2,2,0,0,19.687,0,0,0,11.665,0,"If the human occupant of the Vehicle B had been driving a regular vehicle instead, then nothing. Vehicle A should have stopped. That's what a stop sign means after all. ",2,,100,0,0,1,1,0,70,2,,37,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 14:09:41,2023-06-03 14:11:37,0,71.236.133.215,100,116,1,2023-06-03 14:11:38,R_p4XCKd41NPMWtah,,,,,45.6447,-122.6831,anonymous,EN,1,2,2,5.78,5.78,11.44,1,0,0,11.346,0,"vehicle a broke the law, should pay all expeneses ",2,,93,0,0,1,1,67,38,2,,23,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 14:14:06,2023-06-03 14:23:13,0,99.68.153.243,100,547,1,2023-06-03 14:23:13,R_3oFRFzofKoHcm33,,,,,32.7254,-97.3208,anonymous,EN,1,2,2,0,0,46.211,0,0,0,12.935,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead he would have stopped and have noticed the vehicle A approach the stop sign, ignore it and have stayed at the stop sign until vehicle A passed.",1,,100,10,50,1,1,0,60,1,,34,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 14:22:10,2023-06-03 14:25:22,0,141.126.84.229,100,192,1,2023-06-03 14:25:22,R_24oRVOL3KRnGSuY,,,,,35.123,-120.6193,anonymous,EN,1,2,2,16.562,16.562,23.978,1,0,0,11.568,0,"they would look each way a few times, quickly",1,,13,71,55,1,2,18,32,2,,75,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 14:28:54,2023-06-03 14:33:55,0,47.201.4.72,100,301,1,2023-06-03 14:33:56,R_3eaBfaiAiKEqXRX,,,,,27.947,-82.7943,anonymous,EN,1,2,2,0,0,21.983,0,0,0,11.466,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they would have possibly seen that Vehicle A wasn't stopping and could have applied the brakes and avoided the accident.",1,,100,5,90,1,1,10,30,2,,53,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 14:33:22,2023-06-03 14:37:52,0,75.192.152.77,100,269,1,2023-06-03 14:37:52,R_1ptfP1lEmIdqvpt,,,,,40.296,-75.9894,anonymous,EN,1,2,2,0,0,21.995,0,0,0,11.201,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the accident would not have occurred.",1,,86,8,93,1,1,50,51,1,,46,5,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 14:27:51,2023-06-03 14:37:52,0,172.56.153.199,100,600,1,2023-06-03 14:37:53,R_2tsy3L2HiNyEm4r,,,,,45.4804,-122.5891,anonymous,EN,1,2,2,0,0,60.951,0,0,0,11.09,0,"I don't think in this situation it would have mattered if the driver was human or computer. The car plowed into the other car as it was going through the intersection. What could a human of done other than speed up, but they still would have gotten hit.",2,,100,0,10,1,1,0,70,1,,39,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 14:34:38,2023-06-03 14:38:58,0,67.182.64.231,100,259,1,2023-06-03 14:38:58,R_1LCAYe8vLff1D4d,,,,,38.581,-121.4939,anonymous,EN,1,2,2,0,0,34.001,0,0,0,11.343,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they could have potentially swerved out of the way of Vehicle A and either avoided getting hit by the bad driver or reduced the damage caused to them and their car. ",1,,100,0,5,1,1,50,40,1,,25,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 14:37:26,2023-06-03 14:40:48,0,184.14.243.129,100,202,1,2023-06-03 14:40:49,R_2ZDCEyDnliN2sZy,,,,,37.7932,-81.2061,anonymous,EN,1,2,2,0,0,20.947,0,0,0,11.182,0,They could have slammed on the brakes sooner to prevent crashing.,1,,80,20,60,1,1,30,60,1,,31,1,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 14:53:36,2023-06-03 15:01:23,0,73.45.114.152,100,467,1,2023-06-03 15:01:23,R_21igarvAMpSe9yR,,,,,41.7124,-87.7478,anonymous,EN,1,2,2,29.993,29.993,33.262,1,0,0,13.065,0,If the driver of vehicle B had been driving a regular vehicle it is possible that he or she could have seen vehicle A approaching the intersection in a way that suggested the driver of vehicle A was not going to stop and consequently stayed at the stop sign rather than proceeding into the intersection or braked or swerved to attempt to avoid being hit by vehicle b. ,1,,95,55,75,1,1,55,70,2,,,5,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 15:17:35,2023-06-03 15:20:53,0,73.72.182.69,100,198,1,2023-06-03 15:20:53,R_cGz93IHzONP6HoB,,,,,41.5507,-87.6123,anonymous,EN,1,2,2,7.486,30.551,31.54,2,15.647,15.647,17.058,1,Vehicle A should have stop.,2,,100,36,20,2,1,27,28,1,,41,5,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 15:22:07,2023-06-03 15:29:58,0,76.17.121.238,100,471,1,2023-06-03 15:29:59,R_129dXisIgow6zED,,,,,33.7838,-84.4455,anonymous,EN,1,2,2,0,0,37.269,0,0,0,24.101,0,"if the human occupant of vehicle B had been driving a regular vehicle instead, then, the accident still would have happened because vehicle A ran the STOP sign. Vehicle B waited, regardless of whether it's a self-driving car or not. ",2,,99,0,0,1,1,42,65,2,,55,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 15:26:18,2023-06-03 15:30:35,0,23.114.240.21,100,257,1,2023-06-03 15:30:35,R_24ek6w169J8rbaW,,,,,34.4463,-118.5356,anonymous,EN,1,2,2,0,0,21.726,0,0,0,11.003,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they might have had more control over the accident. The human driver might have seen Vehicle A in time to stop the vehicle and prevent the accident. However, Vehicle A is the one at fault regardless.",1,,100,2,59,1,1,62,56,2,,25,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 15:54:01,2023-06-03 15:59:59,0,76.36.51.64,100,358,1,2023-06-03 16:00:00,R_3iz3xmYlRqH4KQd,,,,,35.3135,-81.5599,anonymous,EN,1,2,2,4.1,27.669,28.841,3,1.074,9.714,11.663,2,if the human occupant of vehivle b had been diving a regular vehicle instead then thy coulve stopped the vehicle themselves,1,,51,52,50,1,1,50,100,2,,22,1,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 16:00:10,2023-06-03 16:04:43,0,69.131.98.198,100,273,1,2023-06-03 16:04:43,R_3nGEnbuGlXzy1c5,,,,,43.0344,-89.5007,anonymous,EN,1,2,2,0,0,42.138,0,0,0,13.145,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they could maybe have stopped in time to avoid getting hit. ",1,,100,0,0,1,1,0,10,2,,32,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 16:10:37,2023-06-03 16:18:52,0,69.246.235.44,100,495,1,2023-06-03 16:18:52,R_3QL7wkpL5DwKymp,,,,,41.7888,-88.0916,anonymous,EN,1,2,2,0,0,16.175,0,0,0,138.183,0,this might have still happened. ,2,,100,8,10,1,1,60,55,2,,24,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 16:20:31,2023-06-03 16:25:46,0,98.202.115.140,100,314,1,2023-06-03 16:25:46,R_W7BvM4LCH2OuFpv,,,,,40.4599,-111.7752,anonymous,EN,1,2,2,14.936,36.14,41.349,4,0,0,12.269,0,The human might have been able to swerve.,1,,96,15,20,1,1,65,60,1,,56,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 16:53:22,2023-06-03 16:57:04,0,76.36.227.139,100,221,1,2023-06-03 16:57:04,R_1i2v8P3AOhqSa1X,,,,,35.9153,-79.0386,anonymous,EN,1,2,2,0,0,17.672,0,0,0,11.686,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the human may have been able to see the car coming at a fast speed and reacted so that there was no collision. ",1,,97,25,74,1,1,29,21,2,,23,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 16:52:27,2023-06-03 17:00:37,0,67.194.189.219,100,489,1,2023-06-03 17:00:38,R_DqMqFUjYOfY0oQF,,,,,42.2886,-83.4641,anonymous,EN,1,2,2,0,0,20.107,0,0,0,17.175,0,I think the human occupant of vehicle b would have watched vehicle a and did things according to carefulness. ,1,,50,50,60,1,1,80,80,1,,49,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 16:59:29,2023-06-03 17:03:00,0,173.89.167.68,100,210,1,2023-06-03 17:03:01,R_3MQdMgIilduyIl5,,,,,41.0752,-81.4663,anonymous,EN,1,2,2,0,0,17.84,0,0,0,35.374,0,they could have not started pulling out with a car coming or tried to avoid the collision ,1,,28,72,81,1,1,50,29,2,,42,1,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 17:11:22,2023-06-03 17:17:24,0,68.231.19.157,100,362,1,2023-06-03 17:17:25,R_C1SbuyBMcEYh9h7,,,,,33.3874,-112.0998,anonymous,EN,1,2,2,0,0,37.702,0,0,0,13.485,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they would have had a better chance and more time to use the brakes.",1,,100,0,0,1,1,0,49,2,,20,1,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 17:15:20,2023-06-03 17:18:25,0,98.18.184.205,100,185,1,2023-06-03 17:18:26,R_1QgtUW7G15MKycU,,,,,35.3991,-80.5584,anonymous,EN,1,2,2,3.156,18.34,19.214,5,3.725,10.783,11.134,2,"If  the human occupant of Vehicle B had been driving a regular vehicle instead, then the driver could have had the chance to notice the other car wasn't going to stop at the stop sign, giving them the opportunity to hold back in crossing the intersection.",1,,91,26,37,1,1,5,57,2,,33,2,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 17:35:36,2023-06-03 17:38:27,0,72.192.26.21,100,171,1,2023-06-03 17:38:27,R_10rqd8lClQiTofy,,,,,41.9511,-71.413,anonymous,EN,1,2,2,5.192,21.556,23.416,3,12.412,12.412,13.7,1,They probably would have saw the car coming from further away,1,,79,27,44,1,1,43,44,1,,36,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 17:55:58,2023-06-03 17:59:30,0,75.251.113.243,100,212,1,2023-06-03 17:59:31,R_2SHuj73N7H9ZEDd,,,,,28.4883,-81.4061,anonymous,EN,1,2,2,7.893,32.675,33.492,3,0,0,16.546,0,The human could have hit the break.,1,,73,91,100,1,2,34,74,2,,33,2,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 17:57:58,2023-06-03 18:03:37,0,172.59.105.88,100,338,1,2023-06-03 18:03:37,R_8Ikh7NZrVFkZqSd,,,,,29.9734,-90.0885,anonymous,EN,1,2,2,0,0,34.549,0,0,0,29.175,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then maybe he would have seen the car coming from the right out of his peripheral vision and been able to speed up in time so that the car A would not hit him.",1,,100,21,30,1,1,3,14,2,,32,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 18:02:41,2023-06-03 18:07:41,0,75.141.98.4,100,300,1,2023-06-03 18:07:42,R_2uL1G18tzribka9,,,,,33.9098,-118.0714,anonymous,EN,1,2,2,16.931,31.591,34.853,2,0,0,16.164,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they would've been able to step on the brakes to stop the car thus preventing the collision.",1,,19,100,100,1,2,0,0,2,,33,2,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 18:01:02,2023-06-03 18:10:02,0,108.176.118.130,100,539,1,2023-06-03 18:10:03,R_3Lc0LOUgrOruxl7,,,,,43.2205,-78.4851,anonymous,EN,1,2,2,35.438,35.438,37.368,1,30.963,30.963,32.311,1,he would pay attention ,1,,95,44,97,1,2,100,98,1,,36,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 18:08:15,2023-06-03 18:12:40,0,76.179.135.98,100,264,1,2023-06-03 18:12:40,R_2s7JbIuXb1pZHkW,,,,,44.54,-70.5627,anonymous,EN,1,2,2,3.423,17.894,19.063,2,0,0,11.313,0,"It's possible they could have seen the other car approaching at a high speed and thought oh no, they are not going to stop and could have swerved out of the way or avoided the crash by slamming on the brakes but it also could have gone exactly like that because even a human wouldn't have know that other car was going to run a stop sign. ",2,,100,0,4,1,1,10,20,2,,41,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 18:20:11,2023-06-03 18:27:42,0,99.93.49.88,100,450,1,2023-06-03 18:27:43,R_2pY86PenS9Plw2W,,,,,32.9628,-96.3648,anonymous,EN,1,2,2,2.226,22.179,23.459,4,9.58,9.58,11.421,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then They would have waited for vehicle A",1,,100,0,25,1,1,1,75,2,,32,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 18:17:43,2023-06-03 18:31:49,0,68.58.59.124,100,845,1,2023-06-03 18:31:49,R_3Dp8cXnuafZSSbz,,,,,39.7684,-86.158,anonymous,EN,1,2,2,0,0,41.223,0,0,0,13.843,0,The driver from vehicle B could have sped up or honked their horn to remind driver A to slow down.,1,,80,90,10,1,1,0,20,1,,28,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 18:26:05,2023-06-03 18:33:42,0,76.72.27.198,100,457,1,2023-06-03 18:33:43,R_3r2Qf6mip3gTcCr,,,,,30.209,-92.0607,anonymous,EN,1,2,2,9.049,19.846,46.163,9,15.596,16.523,17.848,4,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they could have stayed at the stop sign until the other vehicle made a complete stop and they knew they could proceed safely.",1,,100,80,85,1,1,0,33,2,,41,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 18:36:39,2023-06-03 18:42:32,0,45.48.170.36,100,353,1,2023-06-03 18:42:33,R_11Zypvkh29wfB6T,,,,,34.074,-118.2611,anonymous,EN,1,2,2,0,0,18.191,0,0,0,14.879,0,"If the human occupant of Vehicle B hadbeen driving a regular vehicle instead, then they may have been able to either brake before the other car struck them, swerve out of the way, or not enter the intersection when they saw the other car driving through the stop sign. They may have had a faster response time if they were driving themselves and was made to be more focused on the road and their surroundings rather than putting full faith in the autonomous vehicle.",1,,100,0,20,1,1,8,71,2,,25,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 18:55:05,2023-06-03 18:55:40,0,173.3.50.76,100,34,1,2023-06-03 18:55:40,R_2V9NIDGiF010fEF,,,,,40.8565,-74.1231,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-03 18:59:00,2023-06-03 19:04:20,0,184.8.89.145,100,320,1,2023-06-03 19:04:22,R_12gS8pFoXSkVO4k,,,,,38.3997,-81.582,anonymous,EN,1,2,2,0,0,33.721,0,0,0,13.777,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the wreck most likely would have been avoided.",1,,71,100,94,1,1,2,16,2,,62,1,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 19:06:03,2023-06-03 19:06:40,0,108.26.122.71,100,36,1,2023-06-03 19:06:41,R_1FftTZoG7J63DCR,,,,,36.8071,-76.3658,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-03 19:06:44,2023-06-03 19:07:07,0,108.26.122.71,100,22,1,2023-06-03 19:07:07,R_1hN2twkHeCrHxwl,,,,,36.8071,-76.3658,anonymous,EN,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-03 19:07:10,2023-06-03 19:07:22,0,108.26.122.71,100,11,1,2023-06-03 19:07:22,R_3fwSnpW8NW9JGQK,,,,,36.8071,-76.3658,anonymous,EN,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-03 19:07:25,2023-06-03 19:07:34,0,108.26.122.71,100,8,1,2023-06-03 19:07:34,R_2R9ZiSkvzKOuMSa,,,,,36.8071,-76.3658,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-03 19:11:32,2023-06-03 19:19:01,0,97.73.80.162,100,449,1,2023-06-03 19:19:02,R_1DD7BTwvMwrM3JS,,,,,39.7684,-86.158,anonymous,EN,1,2,2,8.282,15.977,44.634,3,21.735,21.735,22.796,1,"""if the human occupant of Vehicle B had been driving a regular vehicle instead, then the human could have swerved to the left to avoid being t-boned. ",1,,100,100,75,1,1,0,90,2,,69,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-03 19:25:51,2023-06-03 19:29:20,0,76.129.104.102,100,209,1,2023-06-03 19:29:20,R_3MFNHCht1DVx3rZ,,,,,41.1696,-111.9818,anonymous,EN,1,2,2,0,0,19.647,0,0,0,13.155,0,occupant B could have hit the brakes or stayed at a stop instead of going.,1,,100,0,5,1,1,0,75,2,,38,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-03 19:55:32,2023-06-03 20:01:50,0,103.143.183.236,100,377,1,2023-06-03 20:01:51,R_3jxRx2nwJEZw0yR,,,,,23.7272,90.4093,anonymous,EN,1,2,2,0,0,32.453,0,0,0,15.865,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then:  They may have been able to react more quickly to the accident and avoid it. They may have been able to take evasive action to minimize the impact of the accident. They may have been able to control the vehicle in a way that prevented injuries or death. It is impossible to say for certain how things would have turned out if the human occupant had been driving a regular vehicle. However, it is clear that there is a possibility that the accident could have been avoided or the severity of the accident could have been lessened.  The human occupant of Vehicle B may find some comfort in knowing that there was a possibility that they could have prevented the accident. However, it is important to remember that accidents can happen even when everyone is doing their best to drive safely.",1,,67,63,65,1,1,73,68,1,,34,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
